Topic,Book Title,Book URL
military-romance,"In Rides Trouble (Black Knights Inc., #2)",/book/show/13088405-in-rides-trouble
military-romance,Leave Me Behind (Paperback),/book/show/221287780-leave-me-behind
military-romance,"SEAL of Honor (HORNET, #1)",/book/show/16129270-seal-of-honor
military-romance,"Finding You (Chikalu Falls, #1)",/book/show/57506115-finding-you
military-romance,"Consolation (Salvation, #3; The Consolation Duet, #1)",/book/show/23270403-consolation
military-romance,"The Reality of Everything (Flight & Glory, #5)",/book/show/41556924-the-reality-of-everything
military-romance,"Fighting Temptation (Men of Honor, #1)",/book/show/20581108-fighting-temptation
military-romance,"Blood of My Monster (Monster Trilogy, #1)",/book/show/63368678-blood-of-my-monster
military-romance,"Show No Mercy (Black Ops Inc., #1)",/book/show/2258548.Show_No_Mercy
military-romance,"Full Measures (Flight & Glory, #1)",/book/show/20625686-full-measures
military-romance,Dear Aaron (Kindle Edition),/book/show/35404657-dear-aaron
military-romance,In the Likely Event (Kindle Edition),/book/show/127152907-in-the-likely-event
military-romance,The Last Letter (Paperback),/book/show/40045986-the-last-letter
military-romance,"Protecting Caroline (SEAL of Protection, #1)",/book/show/41146514-protecting-caroline
military-romance,"The Unsung Hero (Troubleshooters, #1)",/book/show/154016.The_Unsung_Hero
military-romance,"Shades of Gray (KGI, #6)",/book/show/13411699-shades-of-gray
military-romance,"Forged in Steele (KGI, #7)",/book/show/16056428-forged-in-steele
military-romance,"Eyes Turned Skyward (Flight & Glory, #2)",/book/show/23562877-eyes-turned-skyward
military-romance,"Come Back to Me (Come Back to Me, #1)",/book/show/20935107-come-back-to-me
military-romance,"Hopeless (Chestnut Springs, #5)",/book/show/174753697-hopeless
military-romance,Heartbreak Warfare (ebook),/book/show/32249934-heartbreak-warfare
military-romance,"Hell on Wheels (Black Knights Inc., #1)",/book/show/13088406-hell-on-wheels
military-romance,"Because of You (Coming Home, #1)",/book/show/56152222-because-of-you
military-romance,"Wild Card (Elite Ops, #1)",/book/show/2721318-wild-card
military-science-fiction,"Echoes of Honor (Honor Harrington, #8)",/book/show/77741.Echoes_of_Honor
military-science-fiction,"Honor Among Enemies (Honor Harrington, #6)",/book/show/77739.Honor_Among_Enemies
military-science-fiction,"March Upcountry (Empire of Man, #1)",/book/show/25320.March_Upcountry
military-science-fiction,"Dreadnaught (The Lost Fleet: Beyond the Frontier, #1)",/book/show/9676849-dreadnaught
military-science-fiction,"Mission of Honor (Honor Harrington, #12)",/book/show/7106681-mission-of-honor
military-science-fiction,"Victorious (The Lost Fleet, #6)",/book/show/7200884-victorious
military-science-fiction,"In Enemy Hands (Honor Harrington, #7)",/book/show/77740.In_Enemy_Hands
military-science-fiction,"Ashes of Victory (Honor Harrington, #9)",/book/show/77742.Ashes_of_Victory
